document,chars,sents,tokens,types,puncts,numbers,symbols,urls,tags,emojis
text559,NA,NA,14,14,0,0,0,0,0,0
text560,NA,NA,6,6,0,0,0,0,0,0
text561,NA,NA,9,9,0,0,0,0,0,0
text562,NA,NA,333,193,0,0,0,0,0,0
text563,NA,NA,2,2,0,0,0,0,0,0
text564,NA,NA,7,7,0,0,0,0,0,0
text565,NA,NA,12,12,0,0,0,0,0,0
text566,NA,NA,2,2,0,0,0,0,0,0
text567,NA,NA,15,14,0,0,0,0,0,0
text568,NA,NA,3,3,0,0,0,0,0,0
text569,NA,NA,847,440,0,0,0,0,0,0
text570,NA,NA,37,30,0,0,0,0,0,0
text571,NA,NA,38,34,0,0,0,0,0,0
text572,NA,NA,25,23,0,0,0,0,0,0
text573,NA,NA,8,8,0,0,0,0,0,0
text574,NA,NA,23,23,0,0,0,0,0,0
text575,NA,NA,11,11,0,0,0,0,0,0
text576,NA,NA,30,29,0,0,0,0,0,0
text577,NA,NA,9,9,0,0,0,0,0,0
text578,NA,NA,24,22,0,0,0,0,0,0
text579,NA,NA,8,8,0,0,0,0,0,0
text580,NA,NA,4,4,0,0,0,0,0,0
text581,NA,NA,19,17,0,0,0,0,0,0
text582,NA,NA,108,90,0,0,0,0,0,0
text583,NA,NA,6,5,0,0,0,0,0,0
text584,NA,NA,62,50,0,0,0,0,0,0
text585,NA,NA,47,39,0,0,0,0,0,0
text586,NA,NA,9,9,0,0,0,0,0,0
text587,NA,NA,1,1,0,0,0,0,0,0
text588,NA,NA,66,57,0,0,0,0,0,0
text589,NA,NA,4,4,0,0,0,0,0,0
text590,NA,NA,11,11,0,0,0,0,0,0
text591,NA,NA,48,42,0,0,0,0,0,0
text592,NA,NA,8,8,0,0,0,0,0,0
text593,NA,NA,6,6,0,0,0,0,0,0
text594,NA,NA,30,26,0,0,0,0,0,0
text595,NA,NA,35,24,0,0,0,0,0,0
text596,NA,NA,33,30,0,0,0,0,0,0
text597,NA,NA,31,28,0,0,0,0,0,0
text598,NA,NA,210,152,0,0,0,0,0,0
text599,NA,NA,13,12,0,0,0,0,0,0
text600,NA,NA,4,4,0,0,0,0,0,0
text601,NA,NA,286,195,0,0,0,0,0,0
text602,NA,NA,9,9,0,0,0,0,0,0
text603,NA,NA,38,30,0,0,0,0,0,0
text604,NA,NA,227,150,0,0,0,0,0,0
text605,NA,NA,2,2,0,0,0,0,0,0
text606,NA,NA,38,36,0,0,0,0,0,0
text607,NA,NA,10,10,0,0,0,0,0,0
text608,NA,NA,6,6,0,0,0,0,0,0
text609,NA,NA,40,35,0,0,0,0,0,0
text610,NA,NA,46,41,0,0,0,0,0,0
text611,NA,NA,96,74,0,0,0,0,0,0
text612,NA,NA,7,7,0,0,0,0,0,0
text613,NA,NA,11,11,0,0,0,0,0,0
text614,NA,NA,49,39,0,0,0,0,0,0
text615,NA,NA,125,98,0,0,0,0,0,0
text616,NA,NA,123,103,0,0,0,0,0,0
text617,NA,NA,21,18,0,0,0,0,0,0
text618,NA,NA,8,8,0,0,0,0,0,0
text619,NA,NA,67,56,0,0,0,0,0,0
text620,NA,NA,93,80,0,0,0,0,0,0
text621,NA,NA,310,188,0,0,0,0,0,0
text622,NA,NA,7,7,0,0,0,0,0,0
text623,NA,NA,8,7,0,0,0,0,0,0
text624,NA,NA,105,71,0,0,0,0,0,0
text625,NA,NA,118,95,0,0,0,0,0,0
text626,NA,NA,17,14,0,0,0,0,0,0
text627,NA,NA,10,10,0,0,0,0,0,0
text628,NA,NA,8,8,0,0,0,0,0,0
text629,NA,NA,11,11,0,0,0,0,0,0
text630,NA,NA,9,9,0,0,0,0,0,0
text631,NA,NA,9,8,0,0,0,0,0,0
text632,NA,NA,5,5,0,0,0,0,0,0
text633,NA,NA,28,25,0,0,0,0,0,0
text634,NA,NA,30,18,0,0,0,0,0,0
text635,NA,NA,194,121,0,0,0,0,0,0
text636,NA,NA,49,38,0,0,0,0,0,0
text637,NA,NA,5,5,0,0,0,0,0,0
text638,NA,NA,4,4,0,0,0,0,0,0
text639,NA,NA,105,73,0,0,0,0,0,0
text640,NA,NA,9,9,0,0,0,0,0,0
text641,NA,NA,94,83,0,0,0,0,0,0
text642,NA,NA,38,32,0,0,0,0,0,0
text643,NA,NA,158,109,0,0,0,0,0,0
text644,NA,NA,11,9,0,0,0,0,0,0
text645,NA,NA,9,9,0,0,0,0,0,0
text646,NA,NA,10,10,0,0,0,0,0,0
text647,NA,NA,9,9,0,0,0,0,0,0
text648,NA,NA,229,171,0,0,0,0,0,0
text649,NA,NA,13,13,0,0,0,0,0,0
text650,NA,NA,9,9,0,0,0,0,0,0
text651,NA,NA,3,3,0,0,0,0,0,0
text652,NA,NA,7,6,0,0,0,0,0,0
text653,NA,NA,10,10,0,0,0,0,0,0
text654,NA,NA,7,7,0,0,0,0,0,0
text655,NA,NA,9,9,0,0,0,0,0,0
text656,NA,NA,6,6,0,0,0,0,0,0
text657,NA,NA,10,10,0,0,0,0,0,0
text658,NA,NA,8,8,0,0,0,0,0,0
text659,NA,NA,6,6,0,0,0,0,0,0
text660,NA,NA,8,8,0,0,0,0,0,0
text661,NA,NA,10,10,0,0,0,0,0,0
text662,NA,NA,13,13,0,0,0,0,0,0
text663,NA,NA,38,32,0,0,0,0,0,0
text664,NA,NA,2875,925,0,0,0,0,0,0
text665,NA,NA,2940,862,0,0,0,0,0,0
text666,NA,NA,10,10,0,0,0,0,0,0
text667,NA,NA,7,7,0,0,0,0,0,0
text668,NA,NA,5,5,0,0,0,0,0,0
text669,NA,NA,10,10,0,0,0,0,0,0
text670,NA,NA,3,3,0,0,0,0,0,0
text671,NA,NA,8,8,0,0,0,0,0,0
text672,NA,NA,11,11,0,0,0,0,0,0
text673,NA,NA,15,14,0,0,0,0,0,0
text674,NA,NA,3,3,0,0,0,0,0,0
text675,NA,NA,9,9,0,0,0,0,0,0
text676,NA,NA,7,7,0,0,0,0,0,0
text677,NA,NA,79,53,0,0,0,0,0,0
text678,NA,NA,11,11,0,0,0,0,0,0
text679,NA,NA,7,7,0,0,0,0,0,0
text680,NA,NA,13,13,0,0,0,0,0,0
text681,NA,NA,11,11,0,0,0,0,0,0
text682,NA,NA,11,11,0,0,0,0,0,0
text683,NA,NA,9,9,0,0,0,0,0,0
text684,NA,NA,8,8,0,0,0,0,0,0
text685,NA,NA,10,10,0,0,0,0,0,0
text686,NA,NA,11,11,0,0,0,0,0,0
text687,NA,NA,244,157,0,0,0,0,0,0
text688,NA,NA,10,10,0,0,0,0,0,0
text689,NA,NA,201,167,0,0,0,0,0,0
text690,NA,NA,9,9,0,0,0,0,0,0
text691,NA,NA,9,9,0,0,0,0,0,0
text692,NA,NA,8,8,0,0,0,0,0,0
text693,NA,NA,21,15,0,0,0,0,0,0
text694,NA,NA,2,2,0,0,0,0,0,0
text695,NA,NA,7,7,0,0,0,0,0,0
text696,NA,NA,12,12,0,0,0,0,0,0
text697,NA,NA,9,7,0,0,0,0,0,0
text698,NA,NA,15,12,0,0,0,0,0,0
text699,NA,NA,9,9,0,0,0,0,0,0
text700,NA,NA,7,7,0,0,0,0,0,0
text701,NA,NA,6,6,0,0,0,0,0,0
text702,NA,NA,9,9,0,0,0,0,0,0
text703,NA,NA,8,8,0,0,0,0,0,0
text704,NA,NA,7,7,0,0,0,0,0,0
text705,NA,NA,9,9,0,0,0,0,0,0
text706,NA,NA,10,10,0,0,0,0,0,0
text707,NA,NA,9,9,0,0,0,0,0,0
text708,NA,NA,10,10,0,0,0,0,0,0
text709,NA,NA,6,6,0,0,0,0,0,0
text710,NA,NA,4,4,0,0,0,0,0,0
text711,NA,NA,12,12,0,0,0,0,0,0
text712,NA,NA,5,5,0,0,0,0,0,0
text713,NA,NA,9,9,0,0,0,0,0,0
text714,NA,NA,5,5,0,0,0,0,0,0
text715,NA,NA,7,7,0,0,0,0,0,0
text716,NA,NA,6,6,0,0,0,0,0,0
text717,NA,NA,13,13,0,0,0,0,0,0
text718,NA,NA,4,4,0,0,0,0,0,0
text719,NA,NA,9,9,0,0,0,0,0,0
text720,NA,NA,2236,729,0,0,0,0,0,0
text721,NA,NA,3,3,0,0,0,0,0,0
text722,NA,NA,10,10,0,0,0,0,0,0
text723,NA,NA,13,13,0,0,0,0,0,0
text724,NA,NA,10,10,0,0,0,0,0,0
text725,NA,NA,10,10,0,0,0,0,0,0
text726,NA,NA,10,10,0,0,0,0,0,0
text727,NA,NA,9,9,0,0,0,0,0,0
text728,NA,NA,10,10,0,0,0,0,0,0
text729,NA,NA,14,14,0,0,0,0,0,0
text730,NA,NA,28,20,0,0,0,0,0,0
text731,NA,NA,8,8,0,0,0,0,0,0
text732,NA,NA,2945,973,0,0,0,0,0,0
text733,NA,NA,10,10,0,0,0,0,0,0
text734,NA,NA,9,9,0,0,0,0,0,0
text735,NA,NA,65,53,0,0,0,0,0,0
text736,NA,NA,22,14,0,0,0,0,0,0
text737,NA,NA,8,8,0,0,0,0,0,0
text738,NA,NA,12,12,0,0,0,0,0,0
text739,NA,NA,12,12,0,0,0,0,0,0
text740,NA,NA,6,6,0,0,0,0,0,0
text741,NA,NA,11,11,0,0,0,0,0,0
text742,NA,NA,5,5,0,0,0,0,0,0
text743,NA,NA,4,4,0,0,0,0,0,0
text744,NA,NA,6,6,0,0,0,0,0,0
text745,NA,NA,9,9,0,0,0,0,0,0
text746,NA,NA,8,8,0,0,0,0,0,0
text747,NA,NA,88,77,0,0,0,0,0,0
text748,NA,NA,13,13,0,0,0,0,0,0
text749,NA,NA,10,10,0,0,0,0,0,0
text750,NA,NA,9,9,0,0,0,0,0,0
text751,NA,NA,4,4,0,0,0,0,0,0
text752,NA,NA,10,10,0,0,0,0,0,0
text753,NA,NA,32,29,0,0,0,0,0,0
text754,NA,NA,9,9,0,0,0,0,0,0
text755,NA,NA,10,10,0,0,0,0,0,0
text756,NA,NA,4,4,0,0,0,0,0,0
text757,NA,NA,12,12,0,0,0,0,0,0
text758,NA,NA,8,8,0,0,0,0,0,0
text759,NA,NA,8,8,0,0,0,0,0,0
text760,NA,NA,11,11,0,0,0,0,0,0
text761,NA,NA,8,8,0,0,0,0,0,0
text762,NA,NA,9,9,0,0,0,0,0,0
text763,NA,NA,74,63,0,0,0,0,0,0
text764,NA,NA,55,48,0,0,0,0,0,0
text765,NA,NA,11,11,0,0,0,0,0,0
text766,NA,NA,8,8,0,0,0,0,0,0
text767,NA,NA,7,7,0,0,0,0,0,0
text768,NA,NA,9,9,0,0,0,0,0,0
text769,NA,NA,10,10,0,0,0,0,0,0
text770,NA,NA,12,12,0,0,0,0,0,0
text771,NA,NA,11,11,0,0,0,0,0,0
text772,NA,NA,56,47,0,0,0,0,0,0
text773,NA,NA,11,11,0,0,0,0,0,0
text774,NA,NA,12,10,0,0,0,0,0,0
